txn_id,timestamp,customer_id,amount,payment_method,issuer,status,failure_code
TXN02941,2026-08-22 10:46:00,CUST0088,3502.74,netbanking,Kotak,success,
TXN02942,2026-08-22 12:35:00,CUST0156,4472.67,upi,,success,
TXN02943,2026-08-22 19:23:00,CUST0167,5664.39,upi,,success,
TXN02944,2026-08-22 12:20:00,CUST0277,4514.16,netbanking,SBI,success,
TXN02945,2026-08-22 20:41:00,CUST0251,3784.77,wallet,,success,
TXN02946,2026-08-22 13:15:00,CUST0202,7543.9,netbanking,SBI,success,
TXN02947,2026-08-22 21:49:00,CUST0296,4060.22,card,ICICI,success,
TXN02948,2026-08-22 16:00:00,CUST0299,1616.34,upi,,success,
TXN02949,2026-08-22 09:21:00,CUST0083,2084.94,wallet,,success,
TXN02950,2026-08-22 20:07:00,CUST0255,1831.76,netbanking,ICICI,success,
TXN02951,2026-08-22 23:33:00,CUST0286,2057.76,upi,,failed,generic_decline
TXN02952,2026-08-22 11:50:00,CUST0051,3009.81,card,Kotak,success,
TXN02953,2026-08-22 23:02:00,CUST0020,2232.7,wallet,,success,
TXN02954,2026-08-22 17:32:00,CUST0239,4121.44,wallet,,success,
TXN02955,2026-08-22 20:47:00,CUST0108,5818.05,netbanking,Kotak,success,
TXN02956,2026-08-22 19:34:00,CUST0122,3245.61,card,HDFC,failed,card_expired
TXN02957,2026-08-22 13:15:00,CUST0143,7391.98,card,Kotak,success,
TXN02958,2026-08-22 14:07:00,CUST0294,3762.69,netbanking,ICICI,success,
TXN02959,2026-08-22 23:59:00,CUST0293,6960.6,card,ICICI,success,
TXN02960,2026-08-22 21:59:00,CUST0086,5878.67,netbanking,HDFC,success,
TXN02961,2026-08-22 16:17:00,CUST0102,5281.97,upi,,success,
TXN02962,2026-08-22 23:00:00,CUST0101,4675.91,wallet,,success,
TXN02963,2026-08-22 10:38:00,CUST0256,7744.2,upi,,success,
TXN02964,2026-08-22 20:09:00,CUST0078,1057.14,upi,,success,
TXN02965,2026-08-22 15:29:00,CUST0236,6058.38,upi,,success,
TXN02966,2026-08-22 10:07:00,CUST0046,3153.27,card,ICICI,success,
TXN02967,2026-08-22 10:39:00,CUST0022,5815.11,wallet,,success,
TXN02968,2026-08-22 19:47:00,CUST0176,7415.42,wallet,,success,
TXN02969,2026-08-22 23:39:00,CUST0102,6012.17,upi,,failed,generic_decline
TXN02970,2026-08-22 12:27:00,CUST0293,3135.23,upi,,success,
TXN02971,2026-08-22 16:41:00,CUST0092,7033.45,netbanking,Kotak,success,
TXN02972,2026-08-22 11:06:00,CUST0145,857.29,card,Kotak,success,
TXN02973,2026-08-22 11:59:00,CUST0269,2796.67,card,Kotak,success,
TXN02974,2026-08-22 11:38:00,CUST0069,2400.7,upi,,failed,generic_decline
TXN02975,2026-08-22 20:54:00,CUST0100,3028.81,netbanking,Axis,success,
TXN02976,2026-08-22 21:47:00,CUST0034,5927.47,card,ICICI,success,
TXN02977,2026-08-22 18:22:00,CUST0292,1156.4,wallet,,success,
TXN02978,2026-08-22 12:29:00,CUST0050,1081.41,netbanking,ICICI,success,
TXN02979,2026-08-22 17:20:00,CUST0184,4386.17,wallet,,success,
TXN02980,2026-08-22 12:54:00,CUST0067,362.28,card,ICICI,failed,generic_decline
TXN02981,2026-08-22 23:03:00,CUST0247,3466.31,netbanking,Kotak,success,
TXN02982,2026-08-22 17:31:00,CUST0119,2331.76,upi,,success,
TXN02983,2026-08-22 16:46:00,CUST0032,5814.15,card,Axis,success,
TXN02984,2026-08-22 15:14:00,CUST0012,1170.4,netbanking,Kotak,success,
TXN02985,2026-08-22 14:20:00,CUST0055,2199.34,upi,,success,
TXN02986,2026-08-22 12:44:00,CUST0004,5726.1,netbanking,HDFC,success,
TXN02987,2026-08-22 09:39:00,CUST0064,3001.02,wallet,,success,
TXN02988,2026-08-22 23:49:00,CUST0289,5172.73,netbanking,Axis,success,
TXN02989,2026-08-22 18:04:00,CUST0158,3061.47,netbanking,SBI,success,
TXN02990,2026-08-22 12:16:00,CUST0089,3914.64,card,ICICI,success,
TXN02991,2026-08-22 16:27:00,CUST0129,171.45,card,Kotak,success,
TXN02992,2026-08-22 21:50:00,CUST0061,4186.34,card,ICICI,failed,generic_decline
TXN02993,2026-08-22 17:14:00,CUST0212,937.96,wallet,,success,
TXN02994,2026-08-22 16:10:00,CUST0047,3476.87,card,Kotak,failed,generic_decline
TXN02995,2026-08-22 21:46:00,CUST0050,5411.03,wallet,,success,
TXN02996,2026-08-22 22:46:00,CUST0016,999.23,netbanking,HDFC,success,
TXN02997,2026-08-22 17:02:00,CUST0101,3357.41,card,ICICI,failed,issuer_timeout
TXN02998,2026-08-22 14:05:00,CUST0118,7754.89,netbanking,SBI,success,
TXN02999,2026-08-22 16:19:00,CUST0142,1716.03,wallet,,success,
TXN03000,2026-08-22 09:01:00,CUST0101,4586.28,upi,,success,
TXN03001,2026-08-23 19:22:00,CUST0271,3657.54,wallet,,success,
TXN03002,2026-08-23 09:13:00,CUST0255,1095.9,card,SBI,success,
TXN03003,2026-08-23 18:25:00,CUST0103,1379.19,wallet,,success,
TXN03004,2026-08-23 23:25:00,CUST0224,3578.95,upi,,success,
TXN03005,2026-08-23 10:33:00,CUST0300,2038.3,upi,,failed,insufficient_funds
TXN03006,2026-08-23 09:02:00,CUST0244,602.01,netbanking,Axis,success,
TXN03007,2026-08-23 13:21:00,CUST0052,5070.68,card,HDFC,success,
TXN03008,2026-08-23 16:37:00,CUST0026,3962.38,wallet,,success,
TXN03009,2026-08-23 09:01:00,CUST0130,6029.83,netbanking,Kotak,success,
TXN03010,2026-08-23 10:52:00,CUST0283,5761.99,netbanking,Kotak,failed,generic_decline
TXN03011,2026-08-23 19:45:00,CUST0128,666.36,upi,,failed,insufficient_funds
TXN03012,2026-08-23 09:51:00,CUST0257,4778.72,wallet,,success,
TXN03013,2026-08-23 21:38:00,CUST0203,4304.13,wallet,,failed,insufficient_funds
TXN03014,2026-08-23 12:29:00,CUST0034,4783.99,card,Axis,success,
TXN03015,2026-08-23 20:18:00,CUST0285,951.14,wallet,,success,
TXN03016,2026-08-23 12:31:00,CUST0077,2400.24,card,Axis,success,
TXN03017,2026-08-23 12:14:00,CUST0137,6672.69,netbanking,Axis,failed,insufficient_funds
TXN03018,2026-08-23 19:37:00,CUST0264,4821.7,card,Kotak,success,
TXN03019,2026-08-23 10:45:00,CUST0008,6606.99,netbanking,ICICI,success,
TXN03020,2026-08-23 09:13:00,CUST0072,3818.06,wallet,,success,
TXN03021,2026-08-23 22:10:00,CUST0277,979.68,wallet,,success,
TXN03022,2026-08-23 19:42:00,CUST0082,5325.22,netbanking,HDFC,success,
TXN03023,2026-08-23 21:05:00,CUST0280,1996.4,wallet,,success,
TXN03024,2026-08-23 10:28:00,CUST0058,7705.78,netbanking,Kotak,failed,generic_decline
TXN03025,2026-08-23 17:59:00,CUST0037,3282.16,netbanking,SBI,failed,card_expired
TXN03026,2026-08-23 21:07:00,CUST0083,3692.64,netbanking,Kotak,success,
TXN03027,2026-08-23 18:28:00,CUST0120,7784.28,netbanking,Axis,success,
TXN03028,2026-08-23 11:03:00,CUST0277,6523.18,netbanking,Kotak,failed,insufficient_funds
TXN03029,2026-08-23 14:30:00,CUST0243,5382.68,upi,,success,
TXN03030,2026-08-23 18:05:00,CUST0195,2501.51,wallet,,success,
TXN03031,2026-08-23 23:10:00,CUST0044,4160.55,wallet,,success,
TXN03032,2026-08-23 21:10:00,CUST0139,4859.23,wallet,,failed,insufficient_funds
TXN03033,2026-08-23 11:29:00,CUST0259,5850.71,wallet,,success,
TXN03034,2026-08-23 19:40:00,CUST0245,542.7,card,Kotak,success,
TXN03035,2026-08-23 13:57:00,CUST0061,6355.2,wallet,,success,
TXN03036,2026-08-23 09:31:00,CUST0219,7211.76,upi,,success,
TXN03037,2026-08-23 19:57:00,CUST0146,6496.57,upi,,success,
TXN03038,2026-08-23 14:06:00,CUST0194,6265.39,wallet,,success,
TXN03039,2026-08-23 11:18:00,CUST0204,5173.99,wallet,,success,
TXN03040,2026-08-23 22:39:00,CUST0145,3104.07,upi,,success,
TXN03041,2026-08-23 09:17:00,CUST0220,3706.52,netbanking,ICICI,success,
TXN03042,2026-08-23 11:35:00,CUST0006,2803.44,wallet,,success,
TXN03043,2026-08-23 18:48:00,CUST0183,2058.79,wallet,,success,
TXN03044,2026-08-23 11:00:00,CUST0280,4094.88,upi,,success,
TXN03045,2026-08-23 17:44:00,CUST0205,4089.2,card,Axis,success,
TXN03046,2026-08-23 15:30:00,CUST0133,1338.01,wallet,,success,
TXN03047,2026-08-23 15:01:00,CUST0035,5042.43,card,HDFC,success,
TXN03048,2026-08-23 22:07:00,CUST0110,4754.01,upi,,success,
TXN03049,2026-08-23 22:55:00,CUST0084,1755.88,wallet,,success,
TXN03050,2026-08-23 16:46:00,CUST0110,3349.92,card,SBI,failed,card_expired
TXN03051,2026-08-23 09:58:00,CUST0128,2147.92,card,Axis,success,
TXN03052,2026-08-23 23:10:00,CUST0012,2978.48,netbanking,SBI,success,
TXN03053,2026-08-23 10:39:00,CUST0135,914.29,netbanking,HDFC,success,
TXN03054,2026-08-23 13:01:00,CUST0149,6333.43,wallet,,success,
TXN03055,2026-08-23 16:48:00,CUST0033,5961.63,card,Kotak,success,
TXN03056,2026-08-23 18:34:00,CUST0133,4649.89,card,Kotak,failed,insufficient_funds
TXN03057,2026-08-23 22:25:00,CUST0002,3774.54,upi,,success,
TXN03058,2026-08-23 16:17:00,CUST0041,3397.54,card,ICICI,failed,insufficient_funds
TXN03059,2026-08-23 23:25:00,CUST0095,5068.73,netbanking,Kotak,success,
TXN03060,2026-08-23 18:51:00,CUST0276,7333.83,wallet,,success,
TXN03061,2026-08-23 16:19:00,CUST0282,7452.93,wallet,,success,
TXN03062,2026-08-23 14:21:00,CUST0047,4768.56,netbanking,HDFC,success,
TXN03063,2026-08-23 20:38:00,CUST0070,5484.26,card,Axis,success,
TXN03064,2026-08-23 20:59:00,CUST0127,3144.7,card,SBI,failed,insufficient_funds
TXN03065,2026-08-23 10:27:00,CUST0243,5509.71,card,ICICI,failed,insufficient_funds
TXN03066,2026-08-23 21:49:00,CUST0276,4508.63,wallet,,success,
TXN03067,2026-08-23 12:26:00,CUST0161,7810.53,upi,,success,
TXN03068,2026-08-23 13:20:00,CUST0297,3073.25,card,Axis,failed,card_expired
TXN03069,2026-08-23 09:38:00,CUST0026,5300.1,netbanking,ICICI,success,
TXN03070,2026-08-23 13:11:00,CUST0298,518.62,wallet,,failed,insufficient_funds
TXN03071,2026-08-23 21:57:00,CUST0141,5963.4,wallet,,success,
TXN03072,2026-08-23 09:20:00,CUST0211,6345.05,netbanking,ICICI,failed,generic_decline
TXN03073,2026-08-23 14:27:00,CUST0160,6941.65,wallet,,failed,insufficient_funds
TXN03074,2026-08-23 17:57:00,CUST0175,379.1,wallet,,success,
TXN03075,2026-08-23 21:20:00,CUST0158,7723.35,upi,,success,
TXN03076,2026-08-23 15:08:00,CUST0015,2053.76,netbanking,SBI,failed,insufficient_funds
TXN03077,2026-08-23 21:08:00,CUST0196,6856.16,upi,,failed,insufficient_funds
TXN03078,2026-08-23 20:18:00,CUST0173,575.41,wallet,,success,
TXN03079,2026-08-23 12:59:00,CUST0178,571.54,wallet,,success,
TXN03080,2026-08-23 10:11:00,CUST0096,1344.42,upi,,success,
TXN03081,2026-08-23 15:56:00,CUST0232,3905.16,wallet,,success,
TXN03082,2026-08-23 21:20:00,CUST0069,4964.19,wallet,,failed,generic_decline
TXN03083,2026-08-23 11:17:00,CUST0041,5716.76,card,HDFC,success,
TXN03084,2026-08-23 22:16:00,CUST0258,4337.26,wallet,,success,
TXN03085,2026-08-23 21:57:00,CUST0004,7838.52,card,HDFC,success,
TXN03086,2026-08-23 15:30:00,CUST0265,5731.09,upi,,success,
TXN03087,2026-08-23 11:36:00,CUST0041,4824.87,netbanking,Axis,success,
TXN03088,2026-08-23 23:51:00,CUST0007,2294.6,upi,,success,
TXN03089,2026-08-23 21:16:00,CUST0210,6844.02,wallet,,success,
TXN03090,2026-08-23 23:10:00,CUST0057,569.75,netbanking,ICICI,success,
TXN03091,2026-08-23 14:14:00,CUST0246,3526.16,wallet,,success,
TXN03092,2026-08-23 09:29:00,CUST0273,4499.74,upi,,success,
TXN03093,2026-08-23 17:11:00,CUST0136,2581.64,card,Kotak,failed,insufficient_funds
TXN03094,2026-08-23 17:20:00,CUST0120,7047.4,netbanking,SBI,failed,generic_decline
TXN03095,2026-08-23 13:19:00,CUST0220,5274.65,netbanking,Axis,success,
TXN03096,2026-08-23 22:12:00,CUST0075,6787.25,card,HDFC,success,
TXN03097,2026-08-23 11:59:00,CUST0100,5746.46,wallet,,failed,insufficient_funds
TXN03098,2026-08-23 18:48:00,CUST0276,5931.36,wallet,,success,
TXN03099,2026-08-23 16:28:00,CUST0044,7224.19,wallet,,success,
TXN03100,2026-08-23 19:18:00,CUST0125,5213.76,upi,,success,
TXN03101,2026-08-23 12:55:00,CUST0016,6685.94,wallet,,success,
TXN03102,2026-08-23 23:30:00,CUST0038,2926.0,card,Kotak,success,
TXN03103,2026-08-23 18:50:00,CUST0035,3188.15,upi,,success,
TXN03104,2026-08-23 14:45:00,CUST0131,5137.43,card,Axis,success,
TXN03105,2026-08-23 14:46:00,CUST0118,4430.75,upi,,success,
TXN03106,2026-08-23 14:54:00,CUST0118,1951.72,netbanking,HDFC,failed,insufficient_funds
TXN03107,2026-08-23 17:04:00,CUST0054,5763.97,wallet,,success,
TXN03108,2026-08-23 13:32:00,CUST0259,7254.27,wallet,,success,
TXN03109,2026-08-23 13:16:00,CUST0089,2146.99,netbanking,SBI,success,
TXN03110,2026-08-23 22:34:00,CUST0028,1800.59,netbanking,HDFC,success,
TXN03111,2026-08-23 16:45:00,CUST0112,6306.58,card,HDFC,success,
TXN03112,2026-08-23 12:41:00,CUST0165,4826.69,upi,,success,
TXN03113,2026-08-23 17:42:00,CUST0258,2155.34,wallet,,success,
TXN03114,2026-08-23 18:27:00,CUST0291,7907.15,upi,,success,
TXN03115,2026-08-23 13:20:00,CUST0032,3927.74,upi,,success,
TXN03116,2026-08-23 13:53:00,CUST0054,3677.9,upi,,success,
TXN03117,2026-08-23 09:51:00,CUST0120,852.9,wallet,,success,
TXN03118,2026-08-23 13:08:00,CUST0090,7250.78,upi,,success,
TXN03119,2026-08-23 17:15:00,CUST0084,2020.4,card,ICICI,success,
TXN03120,2026-08-23 16:01:00,CUST0282,3226.39,upi,,success,
TXN03121,2026-08-23 12:11:00,CUST0291,4209.09,card,Kotak,success,
TXN03122,2026-08-23 11:09:00,CUST0109,1100.84,card,HDFC,success,
TXN03123,2026-08-23 23:00:00,CUST0090,277.78,wallet,,success,
TXN03124,2026-08-23 10:02:00,CUST0195,7293.82,wallet,,success,
TXN03125,2026-08-23 09:35:00,CUST0063,806.35,netbanking,ICICI,success,
TXN03126,2026-08-23 13:03:00,CUST0048,7350.56,upi,,success,
TXN03127,2026-08-23 23:20:00,CUST0149,5251.52,card,Kotak,success,
TXN03128,2026-08-23 21:30:00,CUST0025,2319.45,upi,,success,
TXN03129,2026-08-23 15:55:00,CUST0159,7862.17,netbanking,HDFC,failed,generic_decline
TXN03130,2026-08-23 20:49:00,CUST0102,7957.49,wallet,,success,
TXN03131,2026-08-23 23:11:00,CUST0207,177.54,netbanking,SBI,success,
TXN03132,2026-08-23 16:53:00,CUST0195,735.08,card,HDFC,success,
TXN03133,2026-08-23 15:17:00,CUST0200,872.42,card,Axis,failed,insufficient_funds
TXN03134,2026-08-23 22:05:00,CUST0154,5715.33,upi,,success,
TXN03135,2026-08-23 21:28:00,CUST0001,4401.98,card,Axis,failed,insufficient_funds
TXN03136,2026-08-23 21:39:00,CUST0138,3835.06,card,SBI,failed,card_expired
TXN03137,2026-08-23 15:26:00,CUST0100,4453.64,netbanking,Kotak,success,
TXN03138,2026-08-23 20:36:00,CUST0274,4582.12,wallet,,success,
TXN03139,2026-08-23 21:00:00,CUST0236,4294.44,wallet,,success,
TXN03140,2026-08-23 23:40:00,CUST0267,4591.16,wallet,,success,
TXN03141,2026-08-23 21:39:00,CUST0249,720.29,card,SBI,success,
TXN03142,2026-08-23 11:23:00,CUST0220,3710.24,card,Kotak,success,
TXN03143,2026-08-23 09:44:00,CUST0194,4818.41,upi,,failed,insufficient_funds
TXN03144,2026-08-23 11:27:00,CUST0045,7067.26,netbanking,Axis,success,
TXN03145,2026-08-23 18:35:00,CUST0268,6673.64,upi,,success,
TXN03146,2026-08-23 10:35:00,CUST0155,6860.03,netbanking,ICICI,success,
TXN03147,2026-08-23 14:21:00,CUST0237,4157.4,card,Axis,success,
TXN03148,2026-08-23 20:05:00,CUST0149,5417.07,upi,,success,
TXN03149,2026-08-23 18:11:00,CUST0198,6304.86,card,Kotak,success,
TXN03150,2026-08-23 11:17:00,CUST0283,871.43,wallet,,success,
TXN03151,2026-08-23 13:11:00,CUST0224,1427.34,wallet,,success,
TXN03152,2026-08-23 16:03:00,CUST0039,6517.63,netbanking,SBI,failed,issuer_timeout
TXN03153,2026-08-23 10:52:00,CUST0068,4495.38,netbanking,SBI,success,
TXN03154,2026-08-23 14:27:00,CUST0024,6269.09,upi,,failed,generic_decline
TXN03155,2026-08-23 11:08:00,CUST0296,6779.83,netbanking,Axis,success,
TXN03156,2026-08-23 09:46:00,CUST0295,540.78,wallet,,success,
TXN03157,2026-08-23 15:17:00,CUST0176,7612.52,wallet,,success,
TXN03158,2026-08-23 13:54:00,CUST0070,6936.46,upi,,failed,insufficient_funds
TXN03159,2026-08-23 18:20:00,CUST0287,7116.28,netbanking,HDFC,success,
TXN03160,2026-08-23 17:41:00,CUST0249,7570.76,upi,,success,
TXN03161,2026-08-23 20:28:00,CUST0135,2036.91,upi,,success,
TXN03162,2026-08-23 15:59:00,CUST0038,4406.62,netbanking,HDFC,success,
TXN03163,2026-08-23 21:22:00,CUST0031,7552.32,card,HDFC,success,
TXN03164,2026-08-23 09:39:00,CUST0191,1547.3,wallet,,success,
TXN03165,2026-08-23 22:42:00,CUST0056,826.46,upi,,success,
TXN03166,2026-08-23 20:23:00,CUST0023,1935.19,wallet,,success,
TXN03167,2026-08-23 11:12:00,CUST0292,494.22,wallet,,success,
TXN03168,2026-08-23 18:20:00,CUST0221,5491.81,card,Axis,success,
TXN03169,2026-08-23 23:32:00,CUST0045,4655.92,netbanking,Kotak,success,
TXN03170,2026-08-23 12:51:00,CUST0151,5220.0,wallet,,success,
TXN03171,2026-08-23 18:13:00,CUST0285,6941.86,wallet,,success,
TXN03172,2026-08-23 13:30:00,CUST0132,6163.03,wallet,,success,
TXN03173,2026-08-23 18:50:00,CUST0046,5809.46,upi,,success,
TXN03174,2026-08-23 21:19:00,CUST0104,6515.85,card,ICICI,success,
TXN03175,2026-08-23 09:16:00,CUST0037,2758.48,upi,,success,
TXN03176,2026-08-23 19:39:00,CUST0288,3315.76,upi,,success,
TXN03177,2026-08-23 12:56:00,CUST0152,6301.82,netbanking,Axis,success,
TXN03178,2026-08-23 14:55:00,CUST0124,7359.41,wallet,,success,
TXN03179,2026-08-23 22:17:00,CUST0208,7835.26,wallet,,failed,generic_decline
TXN03180,2026-08-23 16:12:00,CUST0220,4768.05,upi,,success,
TXN03181,2026-08-23 23:19:00,CUST0129,7457.95,upi,,success,
TXN03182,2026-08-23 14:51:00,CUST0091,1938.63,netbanking,Axis,success,
TXN03183,2026-08-23 09:21:00,CUST0277,2771.84,wallet,,success,
TXN03184,2026-08-23 20:03:00,CUST0142,3238.77,wallet,,failed,insufficient_funds
TXN03185,2026-08-23 10:23:00,CUST0181,7693.23,upi,,success,
TXN03186,2026-08-23 20:52:00,CUST0094,226.41,card,Kotak,success,
TXN03187,2026-08-23 10:02:00,CUST0167,4023.07,netbanking,HDFC,success,
TXN03188,2026-08-23 23:14:00,CUST0053,932.88,card,HDFC,success,
TXN03189,2026-08-23 15:06:00,CUST0260,4868.06,card,ICICI,success,
TXN03190,2026-08-23 20:28:00,CUST0152,5503.52,card,ICICI,success,
TXN03191,2026-08-23 15:45:00,CUST0013,5024.71,upi,,success,
TXN03192,2026-08-23 20:05:00,CUST0138,5508.32,card,HDFC,success,
TXN03193,2026-08-23 16:57:00,CUST0094,2612.91,netbanking,HDFC,failed,generic_decline
TXN03194,2026-08-23 21:51:00,CUST0214,5642.14,card,HDFC,success,
TXN03195,2026-08-23 12:55:00,CUST0173,5797.87,upi,,success,
TXN03196,2026-08-23 21:41:00,CUST0178,5538.13,netbanking,Axis,success,
TXN03197,2026-08-23 09:28:00,CUST0174,2367.78,wallet,,success,
TXN03198,2026-08-23 20:12:00,CUST0227,6779.52,wallet,,success,
TXN03199,2026-08-23 23:22:00,CUST0026,5710.13,netbanking,HDFC,success,
TXN03200,2026-08-23 09:00:00,CUST0034,7863.15,netbanking,Kotak,success,
TXN03201,2026-08-23 21:46:00,CUST0156,245.81,card,HDFC,success,
TXN03202,2026-08-23 09:56:00,CUST0065,1833.93,card,Kotak,failed,insufficient_funds
TXN03203,2026-08-23 10:04:00,CUST0146,4410.67,card,ICICI,success,
TXN03204,2026-08-23 23:39:00,CUST0173,4990.31,upi,,failed,insufficient_funds
TXN03205,2026-08-23 14:48:00,CUST0184,6037.84,netbanking,Kotak,success,
TXN03206,2026-08-23 14:24:00,CUST0024,704.69,card,Axis,success,
TXN03207,2026-08-23 18:00:00,CUST0292,5206.38,wallet,,success,
TXN03208,2026-08-23 09:04:00,CUST0281,4441.87,wallet,,success,
TXN03209,2026-08-23 21:44:00,CUST0023,7179.19,wallet,,success,
TXN03210,2026-08-23 20:56:00,CUST0065,7657.87,upi,,success,
TXN03211,2026-08-23 13:37:00,CUST0148,5636.28,netbanking,ICICI,failed,generic_decline
TXN03212,2026-08-23 16:29:00,CUST0202,3109.27,upi,,success,
TXN03213,2026-08-23 12:10:00,CUST0005,5118.13,card,HDFC,success,
TXN03214,2026-08-23 14:16:00,CUST0195,1170.56,wallet,,success,
TXN03215,2026-08-23 16:34:00,CUST0055,2149.95,card,ICICI,failed,insufficient_funds
TXN03216,2026-08-23 20:49:00,CUST0294,1323.2,upi,,success,
TXN03217,2026-08-23 10:00:00,CUST0049,5937.25,card,Kotak,failed,generic_decline
TXN03218,2026-08-23 22:43:00,CUST0216,514.2,upi,,failed,generic_decline
TXN03219,2026-08-23 17:58:00,CUST0277,3399.94,netbanking,ICICI,failed,generic_decline
TXN03220,2026-08-23 10:24:00,CUST0060,3231.77,upi,,success,
TXN03221,2026-08-23 13:57:00,CUST0004,5474.96,wallet,,success,
TXN03222,2026-08-23 17:50:00,CUST0289,7858.87,wallet,,success,
TXN03223,2026-08-23 22:11:00,CUST0290,838.66,wallet,,success,
TXN03224,2026-08-23 09:14:00,CUST0203,7633.02,upi,,success,
TXN03225,2026-08-23 21:00:00,CUST0092,7095.24,upi,,success,
TXN03226,2026-08-23 17:11:00,CUST0182,760.24,wallet,,success,
TXN03227,2026-08-23 20:38:00,CUST0013,1139.75,wallet,,success,
TXN03228,2026-08-23 22:10:00,CUST0177,1921.35,card,ICICI,success,
TXN03229,2026-08-23 10:41:00,CUST0087,6392.8,upi,,success,
TXN03230,2026-08-23 21:07:00,CUST0269,4249.69,wallet,,success,
TXN03231,2026-08-23 18:06:00,CUST0188,3554.82,card,Kotak,success,
TXN03232,2026-08-23 14:21:00,CUST0275,4469.37,card,Kotak,success,
TXN03233,2026-08-23 20:29:00,CUST0292,5568.6,wallet,,success,
TXN03234,2026-08-23 15:35:00,CUST0049,4206.6,card,SBI,success,
TXN03235,2026-08-23 17:48:00,CUST0246,6495.12,upi,,success,
TXN03236,2026-08-23 18:09:00,CUST0193,4141.88,wallet,,failed,insufficient_funds
TXN03237,2026-08-23 13:21:00,CUST0261,7697.34,netbanking,HDFC,success,
TXN03238,2026-08-23 11:10:00,CUST0264,5820.7,wallet,,success,
TXN03239,2026-08-23 11:35:00,CUST0028,1827.95,netbanking,Kotak,success,
TXN03240,2026-08-23 11:42:00,CUST0118,7572.29,card,SBI,success,
TXN03241,2026-08-23 16:17:00,CUST0143,5290.44,upi,,failed,insufficient_funds
TXN03242,2026-08-23 20:07:00,CUST0269,668.41,netbanking,Kotak,success,
TXN03243,2026-08-23 20:00:00,CUST0101,5434.04,card,ICICI,failed,generic_decline
TXN03244,2026-08-23 09:17:00,CUST0107,7506.27,upi,,success,
TXN03245,2026-08-23 11:45:00,CUST0068,3595.42,netbanking,ICICI,success,
TXN03246,2026-08-23 12:23:00,CUST0053,5785.14,card,ICICI,success,
TXN03247,2026-08-23 14:56:00,CUST0214,519.22,netbanking,Axis,success,
TXN03248,2026-08-23 14:45:00,CUST0030,6375.42,upi,,success,
TXN03249,2026-08-23 16:29:00,CUST0226,2943.49,card,Kotak,success,
TXN03250,2026-08-23 21:04:00,CUST0068,5517.73,upi,,success,
TXN03251,2026-08-23 15:43:00,CUST0046,7085.16,card,Axis,success,
TXN03252,2026-08-23 22:10:00,CUST0021,4719.02,upi,,failed,insufficient_funds
TXN03253,2026-08-23 13:15:00,CUST0015,6760.85,netbanking,HDFC,success,
TXN03254,2026-08-23 11:09:00,CUST0201,4604.79,upi,,success,
TXN03255,2026-08-23 16:00:00,CUST0215,4083.53,netbanking,Axis,success,
TXN03256,2026-08-23 22:26:00,CUST0189,6755.26,wallet,,success,
TXN03257,2026-08-23 15:14:00,CUST0021,5648.35,upi,,success,
TXN03258,2026-08-23 21:25:00,CUST0263,2992.1,card,SBI,success,
TXN03259,2026-08-23 13:41:00,CUST0131,434.0,wallet,,success,
TXN03260,2026-08-23 19:19:00,CUST0101,4896.57,upi,,success,
TXN03261,2026-08-23 15:22:00,CUST0291,217.01,wallet,,success,
TXN03262,2026-08-23 11:54:00,CUST0098,1476.2,upi,,failed,insufficient_funds
TXN03263,2026-08-23 10:18:00,CUST0061,7753.96,netbanking,ICICI,success,
TXN03264,2026-08-23 23:53:00,CUST0071,5949.93,netbanking,SBI,success,
TXN03265,2026-08-23 19:32:00,CUST0052,6823.68,card,Kotak,success,
TXN03266,2026-08-23 20:39:00,CUST0051,7452.9,upi,,success,
TXN03267,2026-08-23 23:52:00,CUST0160,5733.04,wallet,,success,
TXN03268,2026-08-23 17:21:00,CUST0103,6469.23,upi,,success,
TXN03269,2026-08-23 16:11:00,CUST0145,7128.36,card,SBI,failed,insufficient_funds
TXN03270,2026-08-23 12:16:00,CUST0116,7601.5,card,ICICI,failed,card_expired
TXN03271,2026-08-23 22:42:00,CUST0188,4302.67,wallet,,failed,generic_decline
TXN03272,2026-08-23 14:55:00,CUST0137,3815.2,wallet,,failed,insufficient_funds
TXN03273,2026-08-23 19:17:00,CUST0289,4070.13,wallet,,success,
TXN03274,2026-08-23 20:49:00,CUST0138,7550.52,netbanking,ICICI,success,
TXN03275,2026-08-23 15:23:00,CUST0123,4579.89,netbanking,Axis,success,
TXN03276,2026-08-23 15:51:00,CUST0258,649.12,upi,,success,
TXN03277,2026-08-23 10:11:00,CUST0065,2844.57,netbanking,HDFC,success,
TXN03278,2026-08-23 18:21:00,CUST0005,7413.55,netbanking,Kotak,success,
TXN03279,2026-08-23 11:48:00,CUST0175,3282.94,upi,,success,
TXN03280,2026-08-23 18:24:00,CUST0191,3267.04,wallet,,success,
TXN03281,2026-08-23 09:29:00,CUST0123,6980.41,netbanking,ICICI,success,
TXN03282,2026-08-23 13:11:00,CUST0061,3170.73,netbanking,HDFC,success,
TXN03283,2026-08-23 19:34:00,CUST0136,4730.64,upi,,success,
TXN03284,2026-08-23 15:52:00,CUST0081,1063.3,netbanking,SBI,success,
TXN03285,2026-08-23 16:36:00,CUST0029,3389.3,wallet,,success,
TXN03286,2026-08-23 09:34:00,CUST0010,5218.09,card,Axis,success,
